dataset_id	model_id	profile_col	covar_set	term	estimate	std_error	p_value	ci_low	ci_high	n_obs	n_ids	log_likelihood	aic	bic
main_cohort	gee_binomial	ft_profile	baseline_disease_adl	core_disease_count_w1	0.2173575497649837	0.01950353608457252	7.615372194063616e-29	0.17913132146804422	0.2555837780619232	19376	5055	-4405.784352451969	8839.568704903939	-185643.42903983494
main_cohort	gee_binomial	ft_profile	baseline_disease_adl	adl5_w1	0.6747625139894908	0.01867850145995203	9.159500008317488e-286	0.638153323842806	0.7113717041361757	19376	5055	-4405.784352451969	8839.568704903939	-185643.42903983494
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	Intercept	-1.0874666684370298	0.1584969057045062	6.832159548123518e-12	-1.398114895278903	-0.7768184415951566	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	C(ft_profile_alt_p90_only)[T.non_chronic]	-0.09354600504065909	0.05173300589137558	0.0705682099420559	-0.19494083339975365	0.007848823318435491	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	t_years	0.09430446934089592	0.012636475232914545	8.465291029284346e-14	0.06953743299285103	0.11907150568894082	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	t_years:C(ft_profile_alt_p90_only)[T.non_chronic]	-0.054006769501924685	0.012923225178177865	2.9273278235425706e-05	-0.07933582541525452	-0.028677713588594847	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	baseline_age	0.01963163713629818	0.002063069257705975	1.804186932862422e-21	0.015588095693582688	0.023675178579013675	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	sex	0.08650782157276074	0.022665520749573873	0.00013524050891333106	0.04208421721275066	0.13093142593277082	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	education_c	-0.0627830513569826	0.005854426600143306	7.85057301703364e-27	-0.07425751664339676	-0.05130858607056844	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	residence_rural_w1	0.12642890841987656	0.022517352588719577	1.9686671026625168e-08	0.08229570831879643	0.17056210852095668	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease	core_disease_count_w1	0.157435759998858	0.010063569929803654	3.6433470350696965e-55	0.13771152538054257	0.17715999461717344	19469	5086	-28150.090373690316	56318.18074738063	56389.069956004445
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	Intercept	-5.691162976002571	0.34443876773375787	2.5060128027352046e-61	-6.366250555640093	-5.016075396365048	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	C(ft_profile_alt_p90_only)[T.non_chronic]	-0.28859265189289796	0.10707391383100485	0.007033251330857988	-0.49845366668541263	-0.07873163710038328	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	t_years	0.14623661475628788	0.018088441514826976	6.240249757646849e-16	0.11078392085076787	0.18168930866180788	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	t_years:C(ft_profile_alt_p90_only)[T.non_chronic]	-0.04898599774650106	0.01915751520935689	0.010557555219731871	-0.08653403759011888	-0.011437957902883239	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	baseline_age	0.04231163366312373	0.0041176020311588955	9.059456673138112e-25	0.03424128197938332	0.05038198534686414	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	sex	0.19455098798439596	0.05501563743748901	0.0004057962511971204	0.08672232002040403	0.3023796559483879	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	education_c	-0.16487076109795717	0.016299236086263106	4.72834075528019e-24	-0.19681667680254844	-0.1329248453933659	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	residence_rural_w1	0.3212988213076522	0.05780631095929456	2.7257679563001957e-08	0.20800053374831184	0.43459710886699254	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease	core_disease_count_w1	0.3370883137463654	0.018799693753382803	6.813753208058689e-72	0.30024159106935244	0.37393503642337833	19469	5086	-5049.945695111756	10117.891390223513	-185421.41839440633
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	Intercept	-0.6053399839889186	0.11235108554205135	7.127309491622464e-08	-0.8255440652753181	-0.3851359027025192	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	C(ft_profile_alt_p90_only)[T.non_chronic]	-0.02169960766019439	0.03126444655692888	0.48764045263472366	-0.08297679690835229	0.03957758158796351	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	t_years	0.09450251618314168	0.012628525330253068	7.250221753510386e-14	0.06975106135799387	0.11925397100828948	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	t_years:C(ft_profile_alt_p90_only)[T.non_chronic]	-0.053344991120102485	0.012909933634347337	3.594816096025525e-05	-0.07864799608622555	-0.028041986153979417	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	baseline_age	0.009905059381385823	0.0015199380603024353	7.184606694500404e-11	0.006926035524461381	0.012884083238310265	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	sex	0.04213191083337149	0.017169364845236332	0.014131612636980729	0.008480574099280165	0.07578324756746282	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	education_c	-0.0317154781703082	0.004392853554189378	5.206809128748718e-13	-0.040325312925878154	-0.023105643414738253	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	residence_rural_w1	0.059631356267708685	0.017076313859752473	0.00047932699279410737	0.02616239611389168	0.09310031642152569	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	core_disease_count_w1	0.08742588504691223	0.008197977869569077	1.4948347932761185e-26	0.07135814367650044	0.10349362641732403	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	cluster_ols_fallback	ft_profile_alt_p90_only	baseline_disease_adl	adl5_w1	0.5332078170475799	0.015053997920797554	8.500411643327697e-275	0.5037025232994758	0.562713110795684	19376	5055	-25576.236550694673	51172.47310138935	51251.19100604727
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	Intercept	-4.962958785428131	0.28789980948873173	1.3655074520558538e-66	-5.527232043181988	-4.398685527674274	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	C(ft_profile_alt_p90_only)[T.non_chronic]	-0.20867649813358313	0.07678563641624778	0.006574731156269106	-0.359173580039416	-0.058179416227750275	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	t_years	0.1663871928115092	0.019311294525003752	6.929994382051017e-18	0.12853775104765633	0.2042366345753621	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	t_years:C(ft_profile_alt_p90_only)[T.non_chronic]	-0.053433754078603554	0.02032847360170163	0.008575787504100853	-0.09327683019861199	-0.013590677958595122	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	baseline_age	0.025313119032422112	0.0037187437775459482	9.972382182941102e-12	0.018024515160699625	0.0326017229041446	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	sex	0.12110552742708472	0.04863099532100995	0.01276370828786569	0.025790528065569335	0.2164205267886001	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	education_c	-0.1024746795837397	0.01407003159939071	3.2602337243417615e-13	-0.13005143477988598	-0.0748979243875934	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	residence_rural_w1	0.1970490458727218	0.050815812937270714	0.00010544378951651315	0.09745188267054665	0.2966462090748969	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	core_disease_count_w1	0.23558840219969157	0.018833344313328056	6.656467493270821e-36	0.19867572563712635	0.2725010787622568	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	gee_binomial	ft_profile_alt_p90_only	baseline_disease_adl	adl5_w1	0.6807390986707189	0.018721798099759955	1.7754528891984786e-289	0.644045048669359	0.7174331486720789	19376	5055	-4417.062398757633	8854.124797515266	-185660.36010908676
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	Intercept	-1.2102194134971078	0.1484015762325227	3.4909112483412475e-16	-1.5010811581618275	-0.9193576688323881	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	C(ft_profile_alt_p95_any)[T.shock_any]	0.1450336012398692	0.03668952511530473	7.717824216567354e-05	0.07312345340399415	0.21694374907574424	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	t_years	0.03958323235959681	0.0027794076037198343	5.055066668217406e-46	0.034135693557949154	0.04503077116124446	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	t_years:C(ft_profile_alt_p95_any)[T.shock_any]	0.028055740266273617	0.008590083017701231	0.0010905452448173717	0.01121948692737006	0.04489199360517718	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	baseline_age	0.019851406799984643	0.0020624193392951196	6.252363775323319e-22	0.015809139173947315	0.02389367442602197	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	sex	0.08718039306512136	0.02263891665674686	0.00011768053793572647	0.04280893176889359	0.13155185436134914	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	education_c	-0.06442532308555467	0.005854019343848504	3.6025732798389315e-28	-0.07589899016429853	-0.0529516560068108	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	residence_rural_w1	0.1321455668378723	0.022378284009100132	3.524747564200405e-09	0.08828493614422742	0.17600619753151717	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease	core_disease_count_w1	0.15549441889422283	0.01008386795095855	1.1988784356786048e-53	0.13573040088548635	0.1752584369029593	19469	5086	-28129.67328184256	56277.34656368512	56348.23577230893
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	Intercept	-6.082063528993217	0.3268197974532223	2.67424175118185e-77	-6.722618561436208	-5.441508496550226	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	C(ft_profile_alt_p95_any)[T.shock_any]	0.4107205067696156	0.08298371503407694	7.443843105014482e-07	0.24807541399948976	0.5733655995397414	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	t_years	0.09866769273451097	0.006596530497624158	1.391283167715709e-50	0.08573873053624753	0.1115966549327744	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	t_years:C(ft_profile_alt_p95_any)[T.shock_any]	0.017984848311890463	0.014869292755284952	0.22645948261611426	-0.011158429964050389	0.04712812658783132	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	baseline_age	0.04296118722192408	0.0041498144879062865	4.0745957278669005e-25	0.03482770028310523	0.05109467416074293	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	sex	0.20108455707498735	0.055068106748949214	0.0002606510563771616	0.09315305115023981	0.3090160629997349	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	education_c	-0.16831027072056437	0.016252639762485283	3.9358012956096805e-25	-0.20016485930873915	-0.1364556821323896	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	residence_rural_w1	0.3362571584815289	0.05744402745306083	4.809037873407315e-09	0.2236689335465995	0.44884538341645824	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease	core_disease_count_w1	0.3316448613168426	0.019029498984997582	5.064244529575293e-68	0.2943477286624058	0.3689419939712794	19469	5086	-5037.132758447429	10092.265516894859	-185447.04426773498
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	Intercept	-0.6475291657766102	0.10816996708287979	2.1477448710128614e-09	-0.8595384054679378	-0.43551992608528267	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	C(ft_profile_alt_p95_any)[T.shock_any]	0.06267363614706747	0.020639020759972253	0.0023921713790694076	0.022221898781347366	0.10312537351278758	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	t_years	0.04032420854492582	0.0027620051556034504	2.824408407975665e-48	0.03491077791482911	0.04573763917502253	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	t_years:C(ft_profile_alt_p95_any)[T.shock_any]	0.028588304069611638	0.008580476597909788	0.0008629086278390951	0.011770878967519684	0.04540572917170359	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	baseline_age	0.0100914215149073	0.0015206222044720611	3.214879797466834e-11	0.007111056760050159	0.013071786269764442	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	sex	0.042869470330363105	0.017167858701173662	0.012522165509933406	0.009221085584390137	0.07651785507633607	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	education_c	-0.032786603720880846	0.0043930185676562625	8.435447161707191e-14	-0.041396761896902855	-0.024176445544858836	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	residence_rural_w1	0.0635554142281409	0.017081225469883922	0.0001986115272594015	0.03007682749536015	0.09703400096092166	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	core_disease_count_w1	0.08702113562331576	0.008281208265916894	7.913552203744722e-26	0.07079026567364324	0.10325200557298828	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	cluster_ols_fallback	ft_profile_alt_p95_any	baseline_disease_adl	adl5_w1	0.5315603063806027	0.015065918320030203	1.0971236492128827e-272	0.5020316490793213	0.5610889636818841	19376	5055	-25572.961568165672	51165.923136331345	51244.64104098927
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	Intercept	-5.263238869789972	0.2796945213519885	5.396777301388027e-79	-5.8114300583130385	-4.715047681266905	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	C(ft_profile_alt_p95_any)[T.shock_any]	0.25912383224795466	0.05762076037124488	6.890058627049234e-06	0.1461892171585019	0.37205844733740745	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	t_years	0.11341094344656123	0.007107334461507805	2.5513781820474917e-57	0.09948082387592555	0.12734106301719691	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	t_years:C(ft_profile_alt_p95_any)[T.shock_any]	0.025292848037475283	0.016191586946492812	0.11826486832238337	-0.006442079230199498	0.05702777530515006	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	baseline_age	0.026119647594131733	0.003720884221741708	2.2227816051240596e-12	0.018826848528874635	0.03341244665938883	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	sex	0.1256586785762093	0.048697694464435816	0.009869093511370613	0.03021295129577954	0.22110440585663904	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	education_c	-0.10583403921757766	0.014065669445388472	5.3011518339066646e-14	-0.13340224474898454	-0.07826583368617077	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	residence_rural_w1	0.21272962034992016	0.05098949062216777	3.0189954477966054e-05	0.1127920551404285	0.3126671855594118	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	core_disease_count_w1	0.23614740362468728	0.018946135203305268	1.171190793889041e-35	0.1990136609799825	0.27328114626939204	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
main_cohort	gee_binomial	ft_profile_alt_p95_any	baseline_disease_adl	adl5_w1	0.675259273031295	0.018920419752576547	5.763715149981071e-279	0.6381759317438647	0.7123426143187253	19376	5055	-4414.239399340764	8848.478798681528	-185666.0061079205
